"","date","QC_pm2.5","QC_temp","wd","ws"
"2979",2018-11-29 04:00:00,0.2,40.2,334,22
"2980",2018-11-29 05:00:00,0.6,40.3,333,22
"2981",2018-11-29 06:00:00,2.4,40.3,327,19
"2982",2018-11-29 07:00:00,1.9,40.6,322,17
"2983",2018-11-29 08:00:00,1,41.8,330,14
"2984",2018-11-29 09:00:00,2.2,42.4,28,14
"2985",2018-11-29 10:00:00,2.2,43.1,15,20
"2986",2018-11-29 11:00:00,2.9,44.1,26,13
"2987",2018-11-29 12:00:00,3.5,44.4,9,10
"2988",2018-11-29 13:00:00,2.2,44.9,49,9
"2989",2018-11-29 14:00:00,0.7,44.4,42,12
"2990",2018-11-29 15:00:00,1.6,43.4,51,14
"2991",2018-11-29 16:00:00,1.9,42.6,48,15
"2992",2018-11-29 17:00:00,1.8,41.9,17,9
"2993",2018-11-29 18:00:00,2.5,41.4,327,10
"2994",2018-11-29 19:00:00,0.7,40.9,325,12
"2995",2018-11-29 20:00:00,0.3,40.4,324,13
"2996",2018-11-29 21:00:00,2.9,39.9,337,14
"2997",2018-11-29 22:00:00,4.3,39.3,339,8
"2998",2018-11-29 23:00:00,2.7,38.9,345,9
"2999",2018-11-30 00:00:00,-0.8,38.5,351,3
"3000",2018-11-30 01:00:00,2.1,38.4,30,2
"3001",2018-11-30 02:00:00,1.9,38.3,23,1
"3002",2018-11-30 03:00:00,2.1,37.8,33,1
"3003",2018-11-30 04:00:00,5.2,38.6,31,2
"3004",2018-11-30 05:00:00,3.7,38.8,357,6
"3005",2018-11-30 06:00:00,3.3,39,350,10
"3006",2018-11-30 07:00:00,1.7,39.4,357,8
"3007",2018-11-30 08:00:00,3.2,39.4,18,5
"3008",2018-11-30 09:00:00,5.7,40.5,344,6
"3009",2018-11-30 10:00:00,4.5,41.1,309,5
"3010",2018-11-30 11:00:00,8,41.3,289,5
"3011",2018-11-30 12:00:00,11.6,41.6,279,6
"3012",2018-11-30 13:00:00,9.6,41.5,270,7
"3013",2018-11-30 14:00:00,7.1,41,279,6
"3014",2018-11-30 15:00:00,8.8,40.5,297,5
"3015",2018-11-30 16:00:00,7.4,40,318,8
"3016",2018-11-30 17:00:00,6.7,40,333,8
"3017",2018-11-30 18:00:00,8.9,39.5,340,10
"3018",2018-11-30 19:00:00,9.6,39.5,339,10
"3019",2018-11-30 20:00:00,10.5,39.5,343,15
"3020",2018-11-30 21:00:00,12,39.9,337,10
"3021",2018-11-30 22:00:00,9.6,40.1,339,8
"3022",2018-11-30 23:00:00,13.8,40.2,2,9
"3023",2018-12-01 00:00:00,13.8,40.6,344,8
"3024",2018-12-01 01:00:00,9.4,40.5,343,10
"3025",2018-12-01 02:00:00,13.7,40,341,10
"3026",2018-12-01 03:00:00,11.5,39.3,3,7
"3027",2018-12-01 04:00:00,11.4,38.6,62,4
"3028",2018-12-01 05:00:00,12.7,37.9,58,4
"3029",2018-12-01 06:00:00,11.1,36.9,67,7
"3030",2018-12-01 07:00:00,11,36.8,60,5
"3031",2018-12-01 08:00:00,12.4,39.6,65,3
"3032",2018-12-01 09:00:00,9.3,40.6,11,11
"3033",2018-12-01 10:00:00,5.6,41.1,25,12
"3034",2018-12-01 11:00:00,4.8,42.5,61,16
"3035",2018-12-01 12:00:00,4.4,43.6,60,4
"3036",2018-12-01 13:00:00,2.4,44.7,60,2
"3037",2018-12-01 14:00:00,5.6,45,59,2
"3038",2018-12-01 15:00:00,6.8,44.5,71,6
"3039",2018-12-01 16:00:00,7.5,43.5,79,13
"3040",2018-12-01 17:00:00,9.6,43.5,78,12
"3041",2018-12-01 18:00:00,5.4,43.2,78,6
"3042",2018-12-01 19:00:00,4.7,42.1,66,4
"3043",2018-12-01 20:00:00,4.4,41.3,69,9
"3044",2018-12-01 21:00:00,5.3,41.3,NA,NA
"3045",2018-12-01 22:00:00,7.9,41.8,NA,NA
"3046",2018-12-01 23:00:00,5.6,42.2,232,4
"3047",2018-12-02 00:00:00,2.8,42.6,232,4
"3048",2018-12-02 01:00:00,2.1,44.1,36,3
"3049",2018-12-02 02:00:00,3,45.1,44,4
"3050",2018-12-02 03:00:00,0,45.9,42,4
"3051",2018-12-02 04:00:00,-1.8,45.7,NA,NA
"3052",2018-12-02 05:00:00,1.8,44.4,26,NA
"3053",2018-12-02 06:00:00,3.5,46,NA,NA
"3054",2018-12-02 07:00:00,-1.1,46.5,NA,NA
"3055",2018-12-02 08:00:00,-1.8,47.1,50,6
"3056",2018-12-02 09:00:00,4.9,47.6,49,4
"3057",2018-12-02 10:00:00,2.1,49.1,22,5
"3058",2018-12-02 11:00:00,4.2,50.5,34,4
"3059",2018-12-02 12:00:00,2.5,53.5,212,3
"3060",2018-12-02 13:00:00,5.4,53,210,1
"3061",2018-12-02 14:00:00,7.8,55.3,176,4
"3062",2018-12-02 15:00:00,7.8,53.8,183,4
"3063",2018-12-02 16:00:00,6.8,53.7,350,4
"3064",2018-12-02 17:00:00,7.1,54.2,163,1
"3065",2018-12-02 18:00:00,8.7,55.1,187,0
"3066",2018-12-02 19:00:00,13,55,190,4
"3067",2018-12-02 20:00:00,12.2,55.2,338,2
"3068",2018-12-02 21:00:00,13.6,55.5,339,6
"3069",2018-12-02 22:00:00,11.5,55.5,328,4
"3070",2018-12-02 23:00:00,7,55.6,284,4
"3071",2018-12-03 00:00:00,6.8,55.3,278,3
"3072",2018-12-03 01:00:00,6.5,54.7,239,4
"3073",2018-12-03 02:00:00,8.2,54.5,224,4
"3074",2018-12-03 03:00:00,6.3,54.8,248,4
"3075",2018-12-03 04:00:00,4.5,54.7,276,3
"3076",2018-12-03 05:00:00,5.3,54.7,271,3
"3077",2018-12-03 06:00:00,7,54.1,194,4
"3078",2018-12-03 07:00:00,6.2,53.8,NA,NA
"3079",2018-12-03 08:00:00,6.6,54.2,67,13
"3080",2018-12-03 09:00:00,6,54.6,57,11
"3081",2018-12-03 10:00:00,4.6,54.5,43,8
"3082",2018-12-03 11:00:00,2.8,54.5,46,8
"3083",2018-12-03 12:00:00,1.8,53,36,7
"3084",2018-12-03 13:00:00,2.8,52.9,49,6
"3085",2018-12-03 14:00:00,2,53.1,50,6
"3086",2018-12-03 15:00:00,0.2,52.9,52,6
"3087",2018-12-03 16:00:00,1,51.6,59,6
"3088",2018-12-03 17:00:00,1.8,50.9,NA,NA
"3089",2018-12-03 18:00:00,1.7,50.1,NA,NA
"3090",2018-12-03 19:00:00,1.2,49.2,NA,NA
"3091",2018-12-03 20:00:00,2.1,48.7,NA,NA
"3092",2018-12-03 21:00:00,1.8,48,NA,NA
"3093",2018-12-03 22:00:00,1.2,47.1,58,8
"3094",2018-12-03 23:00:00,0.2,46.2,55,9
"3095",2018-12-04 00:00:00,0.8,44.1,46,12
"3096",2018-12-04 01:00:00,-0.2,41.6,357,12
"3097",2018-12-04 02:00:00,0.7,39.9,343,13
"3098",2018-12-04 03:00:00,1.5,39,354,11
"3099",2018-12-04 04:00:00,-1.5,38.3,3,7
"3100",2018-12-04 05:00:00,-0.2,37.9,25,10
"3101",2018-12-04 06:00:00,1.1,37.4,32,13
"3102",2018-12-04 07:00:00,1.2,37.1,203,10
"3103",2018-12-04 08:00:00,NA,NA,61,13
"3104",2018-12-04 09:00:00,1.4,38.4,137,8
"3105",2018-12-04 10:00:00,1.7,39.2,359,10
"3106",2018-12-04 11:00:00,0,40,349,14
"3107",2018-12-04 12:00:00,-0.7,40.8,345,15
"3108",2018-12-04 13:00:00,0.1,41,341,17
"3109",2018-12-04 14:00:00,1.5,40.4,342,15
"3110",2018-12-04 15:00:00,1.8,39.8,353,11
"3111",2018-12-04 16:00:00,1.3,38.6,13,5
"3112",2018-12-04 17:00:00,2.3,37.8,40,10
"3113",2018-12-04 18:00:00,3.9,37.1,7,8
"3114",2018-12-04 19:00:00,1.6,35.7,6,11
"3115",2018-12-04 20:00:00,-0.1,33.5,1,13
"3116",2018-12-04 21:00:00,1.2,32.4,7,11
"3117",2018-12-04 22:00:00,2.7,31.7,0,10
"3118",2018-12-04 23:00:00,1.7,31.4,358,13
"3119",2018-12-05 00:00:00,-0.2,30.8,4,16
"3120",2018-12-05 01:00:00,2,30.4,36,8
"3121",2018-12-05 02:00:00,0.8,30,41,4
"3122",2018-12-05 03:00:00,-0.7,29.5,76,2
"3123",2018-12-05 04:00:00,3.5,29.1,84,4
"3124",2018-12-05 05:00:00,0.3,29,72,5
"3125",2018-12-05 06:00:00,-1.3,28.9,71,4
"3126",2018-12-05 07:00:00,2.6,28.8,49,6
"3127",2018-12-05 08:00:00,4.7,29.6,51,5
"3128",2018-12-05 09:00:00,3.2,31.3,11,10
"3129",2018-12-05 10:00:00,2,32.6,7,11
"3130",2018-12-05 11:00:00,1.4,32.9,6,12
"3131",2018-12-05 12:00:00,3.9,34,3,12
"3132",2018-12-05 13:00:00,4.2,34.4,10,12
"3133",2018-12-05 14:00:00,2.4,35.1,25,12
"3134",2018-12-05 15:00:00,2.1,35.8,26,9
"3135",2018-12-05 16:00:00,2.1,36,12,9
"3136",2018-12-05 17:00:00,0.8,35.8,3,9
"3137",2018-12-05 18:00:00,NA,NA,304,10
"3138",2018-12-05 19:00:00,4.6,35.4,339,9
"3139",2018-12-05 20:00:00,3.2,34.8,342,10
"3140",2018-12-05 21:00:00,6.2,34.4,344,9
"3141",2018-12-05 22:00:00,7.1,34.2,342,10
"3142",2018-12-05 23:00:00,5.8,33.7,345,11
"3143",2018-12-06 00:00:00,2.3,33.3,342,10
"3144",2018-12-06 01:00:00,2.5,33.1,338,10
"3145",2018-12-06 02:00:00,4.2,32.8,338,9
"3146",2018-12-06 03:00:00,4.1,32.8,337,9
"3147",2018-12-06 04:00:00,3.4,32.5,335,8
"3148",2018-12-06 05:00:00,6.6,31.8,333,7
"3149",2018-12-06 06:00:00,8,31.3,335,8
"3150",2018-12-06 07:00:00,11.5,31.9,331,8
"3151",2018-12-06 08:00:00,9.8,34.1,338,12
"3152",2018-12-06 09:00:00,10.9,35,330,11
"3153",2018-12-06 10:00:00,9.8,36.4,297,11
"3154",2018-12-06 11:00:00,9.6,36.7,290,12
"3155",2018-12-06 12:00:00,6.7,37.4,284,11
"3156",2018-12-06 13:00:00,8.2,39.1,311,4
"3157",2018-12-06 14:00:00,8.3,39.2,288,4
"3158",2018-12-06 15:00:00,5.1,38.5,312,3
"3159",2018-12-06 16:00:00,5,38.5,262,2
"3160",2018-12-06 17:00:00,4.5,38.4,240,2
"3161",2018-12-06 18:00:00,5.7,38.1,104,2
"3162",2018-12-06 19:00:00,6.1,38.3,205,2
"3163",2018-12-06 20:00:00,6.9,38.5,204,3
"3164",2018-12-06 21:00:00,9.9,38.6,227,4
"3165",2018-12-06 22:00:00,8.5,38.9,227,5
"3166",2018-12-06 23:00:00,8.5,38.9,225,4
"3167",2018-12-07 00:00:00,7,39.1,283,3
"3168",2018-12-07 01:00:00,7.1,38.9,267,3
"3169",2018-12-07 02:00:00,6.1,38.6,261,4
"3170",2018-12-07 03:00:00,8.3,38.2,314,2
"3171",2018-12-07 04:00:00,8.4,37.8,358,4
"3172",2018-12-07 05:00:00,3.9,36.8,315,7
"3173",2018-12-07 06:00:00,6.8,36,330,11
"3174",2018-12-07 07:00:00,5.6,34.9,346,14
"3175",2018-12-07 08:00:00,4.1,35,347,14
"3176",2018-12-07 09:00:00,2.2,35.5,347,14
"3177",2018-12-07 10:00:00,2.4,36,339,14
"3178",2018-12-07 11:00:00,1.4,36.5,335,12
"3179",2018-12-07 12:00:00,0.3,37.1,338,11
"3180",2018-12-07 13:00:00,4.1,37.5,354,9
"3181",2018-12-07 14:00:00,1.3,37.1,347,11
"3182",2018-12-07 15:00:00,1.9,36.5,347,12
"3183",2018-12-07 16:00:00,1.1,35.2,347,16
"3184",2018-12-07 17:00:00,1.2,33.8,348,16
"3185",2018-12-07 18:00:00,1.5,32.4,348,17
"3186",2018-12-07 19:00:00,4.2,31.4,349,19
"3187",2018-12-07 20:00:00,3.3,30.4,348,16
"3188",2018-12-07 21:00:00,2.8,29.7,5,6
"3189",2018-12-07 22:00:00,2.1,29.3,8,6
"3190",2018-12-07 23:00:00,2.1,28.8,358,8
"3191",2018-12-08 00:00:00,5.7,28.2,7,4
"3192",2018-12-08 01:00:00,1.9,27.9,0,4
"3193",2018-12-08 02:00:00,1.9,27.4,357,4
"3194",2018-12-08 03:00:00,4.4,26.9,9,7
"3195",2018-12-08 04:00:00,5.1,26.5,2,5
"3196",2018-12-08 05:00:00,3,25.8,329,3
"3197",2018-12-08 06:00:00,3.8,25.2,300,4
"3198",2018-12-08 07:00:00,4.1,25.8,341,3
"3199",2018-12-08 08:00:00,4.8,27.6,346,2
"3200",2018-12-08 09:00:00,1.3,29.1,357,2
"3201",2018-12-08 10:00:00,5.5,31.2,352,4
"3202",2018-12-08 11:00:00,6.8,32.9,322,10
"3203",2018-12-08 12:00:00,8.8,34.4,324,12
"3204",2018-12-08 13:00:00,7.1,34.2,327,12
"3205",2018-12-08 14:00:00,8.1,34.7,330,10
"3206",2018-12-08 15:00:00,9.4,34.6,328,11
"3207",2018-12-08 16:00:00,9.3,33.6,337,13
"3208",2018-12-08 17:00:00,7,33.6,348,14
"3209",2018-12-08 18:00:00,7.8,33.3,349,12
"3210",2018-12-08 19:00:00,8.5,32.8,348,9
"3211",2018-12-08 20:00:00,9.5,32.6,345,8
"3212",2018-12-08 21:00:00,10.2,32.6,339,8
"3213",2018-12-08 22:00:00,8,32.4,339,9
"3214",2018-12-08 23:00:00,6.1,31.9,342,10
"3215",2018-12-09 00:00:00,6.3,31.4,346,13
"3216",2018-12-09 01:00:00,6.5,30.8,351,15
"3217",2018-12-09 02:00:00,11,30.4,347,7
"3218",2018-12-09 03:00:00,9.3,29.6,138,1
"3219",2018-12-09 04:00:00,9.4,29.2,122,1
"3220",2018-12-09 05:00:00,4.1,29.3,85,1
"3221",2018-12-09 06:00:00,4,28.9,98,2
"3222",2018-12-09 07:00:00,8,29.1,97,3
"3223",2018-12-09 08:00:00,6,30.2,141,2
"3224",2018-12-09 09:00:00,10.1,32,354,6
"3225",2018-12-09 10:00:00,9.7,33.5,334,6
"3226",2018-12-09 11:00:00,6.5,34.4,330,7
"3227",2018-12-09 12:00:00,6.8,34.7,326,6
"3228",2018-12-09 13:00:00,4.7,35.3,334,6
"3229",2018-12-09 14:00:00,7.1,35.5,299,4
"3230",2018-12-09 15:00:00,10,35.5,279,5
"3231",2018-12-09 16:00:00,7,35.2,307,5
"3232",2018-12-09 17:00:00,5.5,35,316,7
"3233",2018-12-09 18:00:00,9.8,34.7,324,8
"3234",2018-12-09 19:00:00,10.7,34.2,327,10
"3235",2018-12-09 20:00:00,9.5,33.7,335,10
"3236",2018-12-09 21:00:00,9.4,33.6,342,10
"3237",2018-12-09 22:00:00,11,32.8,349,9
"3238",2018-12-09 23:00:00,10.6,32.4,349,8
"3239",2018-12-10 00:00:00,8.7,31.8,351,9
"3240",2018-12-10 01:00:00,6.9,31.1,354,13
"3241",2018-12-10 02:00:00,9,30.4,24,8
"3242",2018-12-10 03:00:00,8.8,30.2,39,6
"3243",2018-12-10 04:00:00,7.6,29.9,37,6
"3244",2018-12-10 05:00:00,9.7,29.6,41,6
"3245",2018-12-10 06:00:00,10.3,30,38,6
"3246",2018-12-10 07:00:00,8.1,30.4,12,11
"3247",2018-12-10 08:00:00,8.4,32.4,5,14
"3248",2018-12-10 09:00:00,9.4,33.8,7,14
"3249",2018-12-10 10:00:00,7.6,34.8,13,15
"3250",2018-12-10 11:00:00,7,35.6,22,14
"3251",2018-12-10 12:00:00,5,36.9,27,10
"3252",2018-12-10 13:00:00,8.6,37.7,67,12
"3253",2018-12-10 14:00:00,NA,NA,46,10
"3254",2018-12-10 15:00:00,5.3,38.1,43,8
"3255",2018-12-10 16:00:00,7.2,37.8,52,10
"3256",2018-12-10 17:00:00,6.4,37.4,64,15
"3257",2018-12-10 18:00:00,6.1,36.5,17,5
"3258",2018-12-10 19:00:00,5.5,35.5,27,7
"3259",2018-12-10 20:00:00,1.8,35,13,9
"3260",2018-12-10 21:00:00,5,34.1,1,12
"3261",2018-12-10 22:00:00,3.7,33.4,1,11
"3262",2018-12-10 23:00:00,6.3,32.2,6,8
"3263",2018-12-11 00:00:00,6.3,31.2,355,8
"3264",2018-12-11 01:00:00,5.8,31,354,12
"3265",2018-12-11 02:00:00,6.5,30.7,0,12
"3266",2018-12-11 03:00:00,6.8,30.3,33,5
"3267",2018-12-11 04:00:00,4,29.8,96,3
"3268",2018-12-11 05:00:00,6.3,29.5,95,3
"3269",2018-12-11 06:00:00,8.4,29.5,98,3
"3270",2018-12-11 07:00:00,7.2,29.6,51,3
"3271",2018-12-11 08:00:00,8.2,31.7,9,7
"3272",2018-12-11 09:00:00,6.5,34.4,352,11
"3273",2018-12-11 10:00:00,8,38.3,359,4
"3274",2018-12-11 11:00:00,10,38.9,162,2
"3275",2018-12-11 12:00:00,11.1,38.8,219,1
"3276",2018-12-11 13:00:00,9.8,39.9,277,3
"3277",2018-12-11 14:00:00,7.1,39.8,244,3
"3278",2018-12-11 15:00:00,10.8,39.4,200,2
"3279",2018-12-11 16:00:00,8.5,38.1,152,3
"3280",2018-12-11 17:00:00,7.1,37.4,83,10
"3281",2018-12-11 18:00:00,9.4,37.3,79,7
"3282",2018-12-11 19:00:00,11.6,37.5,59,6
"3283",2018-12-11 20:00:00,15.6,37,307,6
"3284",2018-12-11 21:00:00,22.3,35.4,333,12
"3285",2018-12-11 22:00:00,17.1,35,347,13
"3286",2018-12-11 23:00:00,17.5,34.6,343,12
"3287",2018-12-12 00:00:00,18,34.4,343,12
"3288",2018-12-12 01:00:00,12.8,34.2,342,13
"3289",2018-12-12 02:00:00,15.6,33.9,342,14
"3290",2018-12-12 03:00:00,19.7,33.7,344,14
"3291",2018-12-12 04:00:00,16.9,33.4,345,14
"3292",2018-12-12 05:00:00,17.1,33.4,343,13
"3293",2018-12-12 06:00:00,16.4,33.6,344,14
"3294",2018-12-12 07:00:00,14.8,33.9,342,14
"3295",2018-12-12 08:00:00,16.8,35.4,337,12
"3296",2018-12-12 09:00:00,NA,NA,282,9
"3297",2018-12-12 10:00:00,13.7,38.3,199,6
"3298",2018-12-12 11:00:00,12.7,39.3,352,9
"3299",2018-12-12 12:00:00,13.7,39.3,357,10
"3300",2018-12-12 13:00:00,8.9,39.1,1,8
"3301",2018-12-12 14:00:00,11.4,39,354,6
"3302",2018-12-12 15:00:00,14.1,38.6,348,4
"3303",2018-12-12 16:00:00,14.9,38.4,356,5
"3304",2018-12-12 17:00:00,15.3,38.3,3,4
"3305",2018-12-12 18:00:00,13.1,38.1,14,2
"3306",2018-12-12 19:00:00,13.2,38,61,2
"3307",2018-12-12 20:00:00,11.9,37.2,71,10
"3308",2018-12-12 21:00:00,13,37,71,13
"3309",2018-12-12 22:00:00,14.8,36.5,52,5
"3310",2018-12-12 23:00:00,20,35.7,28,5
"3311",2018-12-13 00:00:00,12.9,35.7,68,4
"3312",2018-12-13 01:00:00,8.4,34.9,42,6
"3313",2018-12-13 02:00:00,10.6,34.1,89,8
"3314",2018-12-13 03:00:00,6.2,33.4,29,9
"3315",2018-12-13 04:00:00,5.5,32.9,28,8
"3316",2018-12-13 05:00:00,6.1,32.5,21,7
"3317",2018-12-13 06:00:00,6.3,33,30,8
"3318",2018-12-13 07:00:00,7.3,33.9,7,10
"3319",2018-12-13 08:00:00,6,34.2,19,10
"3320",2018-12-13 09:00:00,5.8,34.7,24,9
"3321",2018-12-13 10:00:00,6.7,34.5,225,9
"3322",2018-12-13 11:00:00,7.2,34.6,9,10
"3323",2018-12-13 12:00:00,7.7,35.6,49,12
"3324",2018-12-13 13:00:00,9.2,36.6,31,3
"3325",2018-12-13 14:00:00,8,37.2,22,12
"3326",2018-12-13 15:00:00,6.8,37.5,293,11
"3327",2018-12-13 16:00:00,5.1,37.4,281,14
"3328",2018-12-13 17:00:00,3.7,38.3,221,15
"3329",2018-12-13 18:00:00,8.4,39,230,17
"3330",2018-12-13 19:00:00,10.5,39.5,NA,NA
"3331",2018-12-13 20:00:00,5.6,39.3,NA,NA
"3332",2018-12-13 21:00:00,6.2,39.9,NA,NA
"3333",2018-12-13 22:00:00,6.8,40.3,NA,NA
"3334",2018-12-13 23:00:00,5,40.3,79,26
"3335",2018-12-14 00:00:00,2.1,40.3,33,9
"3336",2018-12-14 01:00:00,3.9,40.4,332,7
"3337",2018-12-14 02:00:00,2.1,40.7,97,15
"3338",2018-12-14 03:00:00,2.6,41.8,123,12
"3339",2018-12-14 04:00:00,2,43,NA,NA
"3340",2018-12-14 05:00:00,2.3,41.5,103,20
"3341",2018-12-14 06:00:00,3.8,41.5,58,11
"3342",2018-12-14 07:00:00,4,42.6,272,3
"3343",2018-12-14 08:00:00,6.5,43.8,NA,NA
"3344",2018-12-14 09:00:00,4.4,45.6,NA,NA
"3345",2018-12-14 10:00:00,5.4,47.2,NA,NA
"3346",2018-12-14 11:00:00,5.2,49.6,NA,NA
"3347",2018-12-14 12:00:00,4.1,50,NA,NA
"3348",2018-12-14 13:00:00,2.9,50.1,NA,NA
"3349",2018-12-14 14:00:00,4,50.2,NA,NA
"3350",2018-12-14 15:00:00,3.4,50,NA,NA
"3351",2018-12-14 16:00:00,2.9,50,NA,NA
"3352",2018-12-14 17:00:00,3.1,49.4,NA,NA
"3353",2018-12-14 18:00:00,1.1,49.1,76,10
"3354",2018-12-14 19:00:00,2.8,49.3,76,11
"3355",2018-12-14 20:00:00,4.5,49.2,72,8
"3356",2018-12-14 21:00:00,4.5,49.5,55,4
"3357",2018-12-14 22:00:00,3.3,49.2,13,4
"3358",2018-12-14 23:00:00,2.4,49.3,20,6
"3359",2018-12-15 00:00:00,5.4,49.7,18,5
"3360",2018-12-15 01:00:00,5.4,50.1,31,4
"3361",2018-12-15 02:00:00,5.7,50.3,21,3
"3362",2018-12-15 03:00:00,4.7,49,22,7
"3363",2018-12-15 04:00:00,9.6,49,28,6
"3364",2018-12-15 05:00:00,7.9,48.3,41,10
"3365",2018-12-15 06:00:00,5.7,46.5,15,11
"3366",2018-12-15 07:00:00,8,47.1,358,9
"3367",2018-12-15 08:00:00,8.2,46.7,340,10
"3368",2018-12-15 09:00:00,8.5,47.4,344,7
"3369",2018-12-15 10:00:00,11.5,47.2,26,6
"3370",2018-12-15 11:00:00,7.7,48,20,7
"3371",2018-12-15 12:00:00,6.3,48.9,42,9
"3372",2018-12-15 13:00:00,6,49.2,24,7
"3373",2018-12-15 14:00:00,7.9,49.9,51,14
"3374",2018-12-15 15:00:00,5.6,49.5,59,12
"3375",2018-12-15 16:00:00,4.8,49.5,69,10
"3376",2018-12-15 17:00:00,5.3,49.8,71,10
"3377",2018-12-15 18:00:00,8.6,50.1,70,10
"3378",2018-12-15 19:00:00,8.7,49.9,72,10
"3379",2018-12-15 20:00:00,6.4,49.5,71,10
"3380",2018-12-15 21:00:00,8.3,49.2,73,9
"3381",2018-12-15 22:00:00,12.1,48.7,73,8
"3382",2018-12-15 23:00:00,6.9,47.6,70,6
"3383",2018-12-16 00:00:00,8.2,45.9,79,24
"3384",2018-12-16 01:00:00,5.3,44.6,77,26
"3385",2018-12-16 02:00:00,3.1,44.1,75,16
"3386",2018-12-16 03:00:00,4.5,42.5,120,15
"3387",2018-12-16 04:00:00,4.4,41.1,78,26
"3388",2018-12-16 05:00:00,1.2,40.1,72,25
"3389",2018-12-16 06:00:00,1.3,39.8,42,15
"3390",2018-12-16 07:00:00,4,39.5,29,14
"3391",2018-12-16 08:00:00,1.9,39.1,25,14
"3392",2018-12-16 09:00:00,-0.4,39.6,43,16
"3393",2018-12-16 10:00:00,0.9,40.6,73,23
"3394",2018-12-16 11:00:00,0.5,41.3,77,25
"3395",2018-12-16 12:00:00,0.7,41.4,75,20
"3396",2018-12-16 13:00:00,2,41,75,19
"3397",2018-12-16 14:00:00,2.5,40.7,70,19
"3398",2018-12-16 15:00:00,0.7,40.1,63,20
"3399",2018-12-16 16:00:00,0.7,40,63,20
"3400",2018-12-16 17:00:00,1.8,39.8,44,18
"3401",2018-12-16 18:00:00,2.2,39.8,21,15
"3402",2018-12-16 19:00:00,2.8,39.5,31,16
"3403",2018-12-16 20:00:00,4.4,37.4,131,10
"3404",2018-12-16 21:00:00,3.4,36.9,20,9
"3405",2018-12-16 22:00:00,2,37.7,59,8
"3406",2018-12-16 23:00:00,3.5,38,58,5
"3407",2018-12-17 00:00:00,1.2,38.2,67,5
"3408",2018-12-17 01:00:00,-0.4,38,134,14
"3409",2018-12-17 02:00:00,1.3,37.6,350,15
"3410",2018-12-17 03:00:00,2.2,38.3,346,12
"3411",2018-12-17 04:00:00,0.7,39.1,340,20
"3412",2018-12-17 05:00:00,0.5,39.5,330,18
"3413",2018-12-17 06:00:00,1.3,39.5,335,16
"3414",2018-12-17 07:00:00,1.7,39.6,340,18
"3415",2018-12-17 08:00:00,0.4,40.7,319,12
"3416",2018-12-17 09:00:00,0.2,42.1,52,11
"3417",2018-12-17 10:00:00,2.2,44,NA,NA
"3418",2018-12-17 11:00:00,-0.2,46,NA,NA
"3419",2018-12-17 12:00:00,0.4,45.9,NA,NA
"3420",2018-12-17 13:00:00,3.7,44.8,NA,NA
"3421",2018-12-17 14:00:00,6.3,44.9,NA,NA
"3422",2018-12-17 15:00:00,7.9,44.6,NA,NA
"3423",2018-12-17 16:00:00,6.1,43.8,74,18
"3424",2018-12-17 17:00:00,3.4,43.3,12,8
"3425",2018-12-17 18:00:00,6.2,43.1,310,11
"3426",2018-12-17 19:00:00,1.4,42.6,293,16
"3427",2018-12-17 20:00:00,0,42.2,322,8
"3428",2018-12-17 21:00:00,0.3,41.6,291,16
"3429",2018-12-17 22:00:00,-0.3,41,320,16
"3430",2018-12-17 23:00:00,0,40.9,324,18
"3431",2018-12-18 00:00:00,-0.2,40,339,21
"3432",2018-12-18 01:00:00,-1.4,38.6,350,10
"3433",2018-12-18 02:00:00,-0.2,37.5,355,14
"3434",2018-12-18 03:00:00,1,36.3,345,17
"3435",2018-12-18 04:00:00,-0.9,35.1,349,20
"3436",2018-12-18 05:00:00,-0.8,33.6,348,22
"3437",2018-12-18 06:00:00,0.5,33,348,23
"3438",2018-12-18 07:00:00,-1.4,31.9,342,22
"3439",2018-12-18 08:00:00,NA,NA,329,23
"3440",2018-12-18 09:00:00,1.9,31.3,324,23
"3441",2018-12-18 10:00:00,3,31.9,352,22
"3442",2018-12-18 11:00:00,1.4,32.6,353,20
"3443",2018-12-18 12:00:00,1.8,33.6,350,18
"3444",2018-12-18 13:00:00,1.3,34.2,347,17
"3445",2018-12-18 14:00:00,-1.4,34.9,342,15
"3446",2018-12-18 15:00:00,-1.4,35,341,15
"3447",2018-12-18 16:00:00,-1.6,34.4,344,15
"3448",2018-12-18 17:00:00,1.2,33.5,341,14
"3449",2018-12-18 18:00:00,0.9,32.8,346,14
"3450",2018-12-18 19:00:00,0.6,31.6,349,19
"3451",2018-12-18 20:00:00,0.6,30.4,343,14
"3452",2018-12-18 21:00:00,3,29.5,345,8
"3453",2018-12-18 22:00:00,1.5,28.8,328,8
"3454",2018-12-18 23:00:00,2.9,28.2,343,6
"3455",2018-12-19 00:00:00,1.6,28,352,4
"3456",2018-12-19 01:00:00,4.2,27.4,342,4
"3457",2018-12-19 02:00:00,4.7,26.9,335,4
"3458",2018-12-19 03:00:00,2.8,26.6,345,4
"3459",2018-12-19 04:00:00,2.7,26.6,350,2
"3460",2018-12-19 05:00:00,0.5,26.7,329,2
"3461",2018-12-19 06:00:00,2.8,26.8,14,2
"3462",2018-12-19 07:00:00,7.3,27.4,55,1
"3463",2018-12-19 08:00:00,7.1,29.7,15,2
"3464",2018-12-19 09:00:00,6.6,31.6,335,3
