Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2019-01-09 04:00 AM,2019,1,9,4,178.7,229,Very Unhealthy,169,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 05:00 AM,2019,1,9,5,165.8,216,Very Unhealthy,153,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 06:00 AM,2019,1,9,6,156.4,207,Very Unhealthy,147,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 07:00 AM,2019,1,9,7,142.2,196,Unhealthy,128,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 08:00 AM,2019,1,9,8,155.1,206,Very Unhealthy,168,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 09:00 AM,2019,1,9,9,182.5,233,Very Unhealthy,210,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 10:00 AM,2019,1,9,10,190.2,240,Very Unhealthy,198,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 11:00 AM,2019,1,9,11,180,230,Very Unhealthy,170,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 12:00 PM,2019,1,9,12,139,194,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 01:00 PM,2019,1,9,13,108.5,178,Unhealthy,78,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 02:00 PM,2019,1,9,14,88.2,168,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 03:00 PM,2019,1,9,15,74.6,161,Unhealthy,61,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 04:00 PM,2019,1,9,16,62.7,155,Unhealthy,51,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 05:00 PM,2019,1,9,17,54.3,147,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 06:00 PM,2019,1,9,18,50.6,138,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 07:00 PM,2019,1,9,19,51.3,140,Unhealthy for Sensitive Groups,52,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 08:00 PM,2019,1,9,20,72.6,160,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 09:00 PM,2019,1,9,21,105.3,177,Unhealthy,138,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 10:00 PM,2019,1,9,22,131.6,190,Unhealthy,158,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-09 11:00 PM,2019,1,9,23,152.3,203,Very Unhealthy,173,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 12:00 AM,2019,1,10,0,158.1,209,Very Unhealthy,164,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 01:00 AM,2019,1,10,1,166,216,Very Unhealthy,174,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 02:00 AM,2019,1,10,2,180,230,Very Unhealthy,194,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 03:00 AM,2019,1,10,3,177,227,Very Unhealthy,174,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 04:00 AM,2019,1,10,4,177,227,Very Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 05:00 AM,2019,1,10,5,180.5,231,Very Unhealthy,184,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 06:00 AM,2019,1,10,6,186.2,236,Very Unhealthy,192,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 07:00 AM,2019,1,10,7,182.6,233,Very Unhealthy,179,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 08:00 AM,2019,1,10,8,180.3,231,Very Unhealthy,178,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 09:00 AM,2019,1,10,9,186.9,237,Very Unhealthy,207,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 10:00 AM,2019,1,10,10,195.3,245,Very Unhealthy,218,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 11:00 AM,2019,1,10,11,194.9,245,Very Unhealthy,193,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 12:00 PM,2019,1,10,12,188.6,239,Very Unhealthy,169,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 01:00 PM,2019,1,10,13,148.3,199,Unhealthy,111,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 02:00 PM,2019,1,10,14,122.7,186,Unhealthy,98,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 03:00 PM,2019,1,10,15,99.8,174,Unhealthy,77,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 04:00 PM,2019,1,10,16,99.8,174,Unhealthy,1985,UG/M3,1 Hr,Invalid
New Delhi,PM2.5 - Principal,2019-01-10 05:00 PM,2019,1,10,17,67.2,157,Unhealthy,51,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 06:00 PM,2019,1,10,18,55.6,151,Unhealthy,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 07:00 PM,2019,1,10,19,56.3,151,Unhealthy,57,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 08:00 PM,2019,1,10,20,69.5,158,Unhealthy,82,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 09:00 PM,2019,1,10,21,130.7,190,Unhealthy,190,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 10:00 PM,2019,1,10,22,142.4,196,Unhealthy,154,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-10 11:00 PM,2019,1,10,23,159.7,210,Very Unhealthy,177,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 12:00 AM,2019,1,11,0,167.4,218,Very Unhealthy,175,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 01:00 AM,2019,1,11,1,183.7,234,Very Unhealthy,200,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 02:00 AM,2019,1,11,2,238.4,288,Very Unhealthy,293,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 03:00 AM,2019,1,11,3,316.2,366,Hazardous,394,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 04:00 AM,2019,1,11,4,356.1,405,Hazardous,396,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 05:00 AM,2019,1,11,5,360.6,408,Hazardous,365,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 06:00 AM,2019,1,11,6,331.3,381,Hazardous,302,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 07:00 AM,2019,1,11,7,331.7,381,Hazardous,332,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 08:00 AM,2019,1,11,8,344.3,394,Hazardous,357,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 09:00 AM,2019,1,11,9,320.7,371,Hazardous,297,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 10:00 AM,2019,1,11,10,315.3,365,Hazardous,310,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 11:00 AM,2019,1,11,11,329.2,379,Hazardous,343,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 12:00 PM,2019,1,11,12,296.9,347,Hazardous,264,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 01:00 PM,2019,1,11,13,202.7,253,Very Unhealthy,109,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 02:00 PM,2019,1,11,14,148.8,199,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 03:00 PM,2019,1,11,15,125.4,187,Unhealthy,102,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 04:00 PM,2019,1,11,16,139.6,194,Unhealthy,154,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 05:00 PM,2019,1,11,17,148.8,199,Unhealthy,158,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 06:00 PM,2019,1,11,18,142.8,196,Unhealthy,137,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 07:00 PM,2019,1,11,19,157.9,208,Very Unhealthy,173,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 08:00 PM,2019,1,11,20,226.9,277,Very Unhealthy,296,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 09:00 PM,2019,1,11,21,221.9,272,Very Unhealthy,217,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 10:00 PM,2019,1,11,22,232.9,283,Very Unhealthy,244,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-11 11:00 PM,2019,1,11,23,249.4,299,Very Unhealthy,266,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 12:00 AM,2019,1,12,0,236.2,286,Very Unhealthy,223,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 01:00 AM,2019,1,12,1,228.6,278,Very Unhealthy,221,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 02:00 AM,2019,1,12,2,230.8,281,Very Unhealthy,233,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 03:00 AM,2019,1,12,3,263.4,314,Hazardous,296,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 04:00 AM,2019,1,12,4,305.2,355,Hazardous,347,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 05:00 AM,2019,1,12,5,320.6,370,Hazardous,336,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 06:00 AM,2019,1,12,6,359.3,407,Hazardous,398,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 07:00 AM,2019,1,12,7,314.6,365,Hazardous,268,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 08:00 AM,2019,1,12,8,282.9,333,Hazardous,245,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 09:00 AM,2019,1,12,9,263.4,314,Hazardous,238,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 10:00 AM,2019,1,12,10,292.1,342,Hazardous,328,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 11:00 AM,2019,1,12,11,311.2,361,Hazardous,335,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 12:00 PM,2019,1,12,12,290.2,340,Hazardous,264,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 01:00 PM,2019,1,12,13,242.5,292,Very Unhealthy,196,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 02:00 PM,2019,1,12,14,234.2,284,Very Unhealthy,226,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 03:00 PM,2019,1,12,15,221.6,271,Very Unhealthy,209,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 04:00 PM,2019,1,12,16,177.7,228,Very Unhealthy,134,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 05:00 PM,2019,1,12,17,150.8,201,Very Unhealthy,124,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 06:00 PM,2019,1,12,18,127.8,188,Unhealthy,105,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 07:00 PM,2019,1,12,19,123.4,186,Unhealthy,119,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 08:00 PM,2019,1,12,20,132.7,191,Unhealthy,142,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 09:00 PM,2019,1,12,21,156.3,207,Very Unhealthy,180,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 10:00 PM,2019,1,12,22,188.6,239,Very Unhealthy,221,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-12 11:00 PM,2019,1,12,23,204.3,254,Very Unhealthy,220,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 12:00 AM,2019,1,13,0,218.6,268,Very Unhealthy,233,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 01:00 AM,2019,1,13,1,228.3,278,Very Unhealthy,238,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 02:00 AM,2019,1,13,2,246.6,296,Very Unhealthy,265,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 03:00 AM,2019,1,13,3,301.3,351,Hazardous,356,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 04:00 AM,2019,1,13,4,328.7,378,Hazardous,356,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 05:00 AM,2019,1,13,5,353.3,403,Hazardous,378,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 06:00 AM,2019,1,13,6,327.2,377,Hazardous,301,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 07:00 AM,2019,1,13,7,297.1,347,Hazardous,267,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 08:00 AM,2019,1,13,8,291.5,342,Hazardous,286,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 09:00 AM,2019,1,13,9,282.4,333,Hazardous,265,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 10:00 AM,2019,1,13,10,281,331,Hazardous,279,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 11:00 AM,2019,1,13,11,281,331,Hazardous,279,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 12:00 PM,2019,1,13,12,260.3,311,Hazardous,229,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 01:00 PM,2019,1,13,13,242.5,292,Very Unhealthy,220,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 02:00 PM,2019,1,13,14,217.1,267,Very Unhealthy,195,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 03:00 PM,2019,1,13,15,181.9,232,Very Unhealthy,148,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 04:00 PM,2019,1,13,16,166.4,217,Very Unhealthy,151,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 05:00 PM,2019,1,13,17,199.7,250,Very Unhealthy,233,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 06:00 PM,2019,1,13,18,206.8,257,Very Unhealthy,215,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 07:00 PM,2019,1,13,19,213.1,263,Very Unhealthy,220,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 08:00 PM,2019,1,13,20,236.3,286,Very Unhealthy,263,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 09:00 PM,2019,1,13,21,239.9,290,Very Unhealthy,244,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 10:00 PM,2019,1,13,22,226.8,277,Very Unhealthy,212,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-13 11:00 PM,2019,1,13,23,193.2,243,Very Unhealthy,150,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 12:00 AM,2019,1,14,0,183.4,234,Very Unhealthy,171,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 01:00 AM,2019,1,14,1,145.8,198,Unhealthy,112,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 02:00 AM,2019,1,14,2,114.8,182,Unhealthy,84,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 03:00 AM,2019,1,14,3,102.4,175,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 04:00 AM,2019,1,14,4,97.7,173,Unhealthy,93,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 05:00 AM,2019,1,14,5,91.8,170,Unhealthy,86,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 06:00 AM,2019,1,14,6,80.9,164,Unhealthy,70,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 07:00 AM,2019,1,14,7,74.4,161,Unhealthy,68,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 08:00 AM,2019,1,14,8,89.6,169,Unhealthy,105,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 09:00 AM,2019,1,14,9,102.3,175,Unhealthy,115,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 10:00 AM,2019,1,14,10,98.6,173,Unhealthy,95,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 11:00 AM,2019,1,14,11,85.8,167,Unhealthy,73,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 12:00 PM,2019,1,14,12,75.2,161,Unhealthy,62,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 01:00 PM,2019,1,14,13,60.4,154,Unhealthy,47,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 02:00 PM,2019,1,14,14,50.2,137,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 03:00 PM,2019,1,14,15,48.1,132,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 04:00 PM,2019,1,14,16,43,119,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 05:00 PM,2019,1,14,17,42.5,118,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 06:00 PM,2019,1,14,18,43.7,121,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 07:00 PM,2019,1,14,19,44.3,123,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 08:00 PM,2019,1,14,20,59.6,153,Unhealthy,75,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 09:00 PM,2019,1,14,21,76.8,162,Unhealthy,94,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 10:00 PM,2019,1,14,22,104.4,176,Unhealthy,132,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-14 11:00 PM,2019,1,14,23,111.7,180,Unhealthy,119,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 12:00 AM,2019,1,15,0,115.8,182,Unhealthy,120,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 01:00 AM,2019,1,15,1,107.9,178,Unhealthy,100,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 02:00 AM,2019,1,15,2,98.9,173,Unhealthy,90,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 03:00 AM,2019,1,15,3,89.9,169,Unhealthy,81,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 04:00 AM,2019,1,15,4,89,168,Unhealthy,88,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 05:00 AM,2019,1,15,5,89,168,Unhealthy,89,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 06:00 AM,2019,1,15,6,99.5,174,Unhealthy,110,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 07:00 AM,2019,1,15,7,126.7,188,Unhealthy,154,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 08:00 AM,2019,1,15,8,144.8,197,Unhealthy,163,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 09:00 AM,2019,1,15,9,142.4,196,Unhealthy,140,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 10:00 AM,2019,1,15,10,147.2,198,Unhealthy,152,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 11:00 AM,2019,1,15,11,152.1,203,Very Unhealthy,157,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 12:00 PM,2019,1,15,12,147.5,199,Unhealthy,143,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 01:00 PM,2019,1,15,13,133.2,191,Unhealthy,119,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 02:00 PM,2019,1,15,14,110.1,179,Unhealthy,87,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 03:00 PM,2019,1,15,15,85,166,Unhealthy,60,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 04:00 PM,2019,1,15,16,69,158,Unhealthy,53,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 05:00 PM,2019,1,15,17,71.5,159,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 06:00 PM,2019,1,15,18,72.7,160,Unhealthy,74,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 07:00 PM,2019,1,15,19,74.3,161,Unhealthy,76,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 08:00 PM,2019,1,15,20,90.6,169,Unhealthy,107,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 09:00 PM,2019,1,15,21,112.8,181,Unhealthy,135,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 10:00 PM,2019,1,15,22,152.4,203,Very Unhealthy,192,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-15 11:00 PM,2019,1,15,23,183.2,233,Very Unhealthy,214,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 12:00 AM,2019,1,16,0,202.6,253,Very Unhealthy,222,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 01:00 AM,2019,1,16,1,209.8,260,Very Unhealthy,217,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 02:00 AM,2019,1,16,2,206.9,257,Very Unhealthy,204,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 03:00 AM,2019,1,16,3,210.9,261,Very Unhealthy,215,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 04:00 AM,2019,1,16,4,218.5,268,Very Unhealthy,226,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 05:00 AM,2019,1,16,5,229.7,279,Very Unhealthy,241,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 06:00 AM,2019,1,16,6,243.4,293,Very Unhealthy,257,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 07:00 AM,2019,1,16,7,261.2,312,Hazardous,279,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 08:00 AM,2019,1,16,8,261.6,312,Hazardous,262,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 09:00 AM,2019,1,16,9,261.3,312,Hazardous,279,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 10:00 AM,2019,1,16,10,277.9,328,Hazardous,307,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 11:00 AM,2019,1,16,11,295.7,346,Hazardous,322,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 12:00 PM,2019,1,16,12,291.1,341,Hazardous,283,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 01:00 PM,2019,1,16,13,246.3,296,Very Unhealthy,184,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 02:00 PM,2019,1,16,14,230.3,280,Very Unhealthy,209,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 03:00 PM,2019,1,16,15,201.3,251,Very Unhealthy,172,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 04:00 PM,2019,1,16,16,182.5,233,Very Unhealthy,165,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 05:00 PM,2019,1,16,17,169.2,220,Very Unhealthy,157,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 06:00 PM,2019,1,16,18,155.6,206,Very Unhealthy,142,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 07:00 PM,2019,1,16,19,167.7,218,Very Unhealthy,180,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 08:00 PM,2019,1,16,20,199.8,250,Very Unhealthy,232,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 09:00 PM,2019,1,16,21,230.9,281,Very Unhealthy,262,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 10:00 PM,2019,1,16,22,259.9,310,Hazardous,289,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-16 11:00 PM,2019,1,16,23,299.4,349,Hazardous,339,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-17 12:00 AM,2019,1,17,0,310.7,361,Hazardous,322,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-17 01:00 AM,2019,1,17,1,323.3,373,Hazardous,336,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-17 02:00 AM,2019,1,17,2,337.2,387,Hazardous,351,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-17 03:00 AM,2019,1,17,3,348.6,398,Hazardous,360,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2019-01-17 04:00 AM,2019,1,17,4,350.3,400,Hazardous,352,UG/M3,1 Hr,Valid
